id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
10086,"Primary somatosensory area, trunk",SSp-tr,10037.0,8.0,11153.0,0.700359375,15924.681525109876
10087,"Primary somatosensory area, trunk, layer 1",SSp-tr1,10086.0,9.0,1769.0,0.102109375,17324.560061208875
10088,"Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3,10086.0,9.0,3153.0,0.211515625,14906.700155130382
10089,"Primary somatosensory area, trunk, layer 4",SSp-tr4,10086.0,9.0,1268.0,0.076625,16548.123980424145
10090,"Primary somatosensory area, trunk, layer 5",SSp-tr5,10086.0,9.0,2227.0,0.176765625,12598.603376646335
10091,"Primary somatosensory area, trunk, layer 6a",SSp-tr6a,10086.0,9.0,2277.0,0.116234375,19589.729802392794
10092,"Primary somatosensory area, trunk, layer 6b",SSp-tr6b,10086.0,9.0,459.0,0.017109375,26827.39726027397
10093,"Primary somatosensory area, unassigned",SSp-un,10037.0,8.0,8497.0,0.63125,13460.59405940594
10094,"Primary somatosensory area, unassigned, layer 1",SSp-un1,10093.0,9.0,1390.0,0.083015625,16743.83587427066
10095,"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,10093.0,9.0,2405.0,0.1659375,14493.408662900189
10096,"Primary somatosensory area, unassigned, layer 4",SSp-un4,10093.0,9.0,797.0,0.093875,8490.013315579228
10097,"Primary somatosensory area, unassigned, layer 5",SSp-un5,10093.0,9.0,1252.0,0.1288125,9719.55361475012
10098,"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,10093.0,9.0,2438.0,0.147421875,16537.572866984632
10099,"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,10093.0,9.0,215.0,0.0121875,17641.02564102564
10100,Supplemental somatosensory area,SSs,10030.0,7.0,143582.0,4.510578125,31832.283139979976
10101,"Supplemental somatosensory area, layer 1",SSs1,10100.0,8.0,18783.0,0.623453125,30127.365228941628
10102,"Supplemental somatosensory area, layer 2/3",SSs2/3,10100.0,8.0,28145.0,1.07234375,26246.24799650299
10103,"Supplemental somatosensory area, layer 4",SSs4,10100.0,8.0,27482.0,0.58265625,47166.7471171896
10104,"Supplemental somatosensory area, layer 5",SSs5,10100.0,8.0,33143.0,1.09278125,30329.0342875118
10105,"Supplemental somatosensory area, layer 6a",SSs6a,10100.0,8.0,33795.0,1.03634375,32609.836263305493
10106,"Supplemental somatosensory area, layer 6b",SSs6b,10100.0,8.0,2234.0,0.103,21689.320388349515
10107,Gustatory areas,GU,10005.0,6.0,24910.0,0.883828125,28184.21285247061
10108,"Gustatory areas, layer 1",GU1,10107.0,7.0,2030.0,0.098875,20530.973451327434
10109,"Gustatory areas, layer 2/3",GU2/3,10107.0,7.0,6364.0,0.201015625,31659.23047026817
10110,"Gustatory areas, layer 4",GU4,10107.0,7.0,2905.0,0.073796875,39364.81050179971
10111,"Gustatory areas, layer 5",GU5,10107.0,7.0,8638.0,0.272171875,31737.298352373844
10112,"Gustatory areas, layer 6a",GU6a,10107.0,7.0,4817.0,0.2186875,22026.864818519574
10113,"Gustatory areas, layer 6b",GU6b,10107.0,7.0,156.0,0.01928125,8090.761750405187
10114,Visceral area,VISC,10005.0,6.0,33160.0,1.17634375,28189.03913078129
10115,"Visceral area, layer 1",VISC1,10114.0,7.0,5275.0,0.16690625,31604.56843287774
10116,"Visceral area, layer 2/3",VISC2/3,10114.0,7.0,4967.0,0.271078125,18323.131016196898
10117,"Visceral area, layer 4",VISC4,10114.0,7.0,3476.0,0.091109375,38151.94649288287
10118,"Visceral area, layer 5",VISC5,10114.0,7.0,11271.0,0.35278125,31948.976880148817
10119,"Visceral area, layer 6a",VISC6a,10114.0,7.0,7689.0,0.269078125,28575.34405667499
10120,"Visceral area, layer 6b",VISC6b,10114.0,7.0,482.0,0.025390625,18983.384615384617
10121,Auditory areas,AUD,10005.0,6.0,78373.0,2.89728125,27050.53228781293
10122,Dorsal auditory area,AUDd,10121.0,7.0,17076.0,0.60696875,28133.24409205581
10123,"Dorsal auditory area, layer 1",AUDd1,10122.0,8.0,3071.0,0.09871875,31108.57866413422
10124,"Dorsal auditory area, layer 2/3",AUDd2/3,10122.0,8.0,3102.0,0.163453125,18977.917981072555
10125,"Dorsal auditory area, layer 4",AUDd4,10122.0,8.0,2367.0,0.066390625,35652.624146858085
10126,"Dorsal auditory area, layer 5",AUDd5,10122.0,8.0,5629.0,0.17121875,32876.07227596277
10127,"Dorsal auditory area, layer 6a",AUDd6a,10122.0,8.0,2340.0,0.092140625,25395.964049516704
10128,"Dorsal auditory area, layer 6b",AUDd6b,10122.0,8.0,567.0,0.015046875,37682.24299065421
10136,Primary auditory area,AUDp,10121.0,7.0,30629.0,1.07509375,28489.608464378107
10137,"Primary auditory area, layer 1",AUDp1,10136.0,8.0,4485.0,0.1886875,23769.46008612123
10138,"Primary auditory area, layer 2/3",AUDp2/3,10136.0,8.0,4693.0,0.23571875,19909.31989924433
10139,"Primary auditory area, layer 4",AUDp4,10136.0,8.0,4888.0,0.117359375,41649.8468912262
10140,"Primary auditory area, layer 5",AUDp5,10136.0,8.0,11647.0,0.35709375,32616.08471164785
10141,"Primary auditory area, layer 6a",AUDp6a,10136.0,8.0,3941.0,0.14903125,26444.11826378696
10142,"Primary auditory area, layer 6b",AUDp6b,10136.0,8.0,975.0,0.027203125,35841.47041929925
10143,Posterior auditory area,AUDpo,10121.0,7.0,11154.0,0.3053125,36533.06038894576
10144,"Posterior auditory area, layer 1",AUDpo1,10143.0,8.0,1502.0,0.056125,26761.69265033408
10145,"Posterior auditory area, layer 2/3",AUDpo2/3,10143.0,8.0,2705.0,0.07325,36928.3276450512
10146,"Posterior auditory area, layer 4",AUDpo4,10143.0,8.0,2329.0,0.0371875,62628.57142857144
10147,"Posterior auditory area, layer 5",AUDpo5,10143.0,8.0,3190.0,0.090703125,35169.6813092162
10148,"Posterior auditory area, layer 6a",AUDpo6a,10143.0,8.0,1068.0,0.0393125,27166.931637519872
10149,"Posterior auditory area, layer 6b",AUDpo6b,10143.0,8.0,360.0,0.008734375,41216.457960644
10150,Ventral auditory area,AUDv,10121.0,7.0,19514.0,0.90990625,21446.165470343785
10151,"Ventral auditory area, layer 1",AUDv1,10150.0,8.0,3232.0,0.14425,22405.545927209707
10152,"Ventral auditory area, layer 2/3",AUDv2/3,10150.0,8.0,2955.0,0.1919375,15395.636600455877
10153,"Ventral auditory area, layer 4",AUDv4,10150.0,8.0,3049.0,0.107203125,28441.335082349517
10154,"Ventral auditory area, layer 5",AUDv5,10150.0,8.0,7006.0,0.302015625,23197.47529618708
10155,"Ventral auditory area, layer 6a",AUDv6a,10150.0,8.0,2747.0,0.141203125,19454.24366493305
10156,"Ventral auditory area, layer 6b",AUDv6b,10150.0,8.0,525.0,0.023296875,22535.21126760563
10157,Visual areas,VIS,10005.0,6.0,213693.0,6.726890625,31766.98000794386
10164,Anterolateral visual area,VISal,10157.0,7.0,11143.0,0.377265625,29536.21867881549
10165,"Anterolateral visual area, layer 1",VISal1,10164.0,8.0,1710.0,0.058296875,29332.618600911286
10166,"Anterolateral visual area, layer 2/3",VISal2/3,10164.0,8.0,2221.0,0.09903125,22427.26412117387
10167,"Anterolateral visual area, layer 4",VISal4,10164.0,8.0,1770.0,0.0520625,33997.599039615845
10168,"Anterolateral visual area, layer 5",VISal5,10164.0,8.0,3246.0,0.10153125,31970.45244690674
10169,"Anterolateral visual area, layer 6a",VISal6a,10164.0,8.0,1728.0,0.055359375,31214.225232853518
10170,"Anterolateral visual area, layer 6b",VISal6b,10164.0,8.0,468.0,0.010984375,42605.97439544808
10171,Anteromedial visual area,VISam,10157.0,7.0,12595.0,0.395453125,31849.539689438538
10172,"Anteromedial visual area, layer 1",VISam1,10171.0,8.0,1136.0,0.067546875,16817.950497339807
10173,"Anteromedial visual area, layer 2/3",VISam2/3,10171.0,8.0,3684.0,0.103828125,35481.71557562077
10174,"Anteromedial visual area, layer 4",VISam4,10171.0,8.0,1129.0,0.030125,37477.17842323652
10175,"Anteromedial visual area, layer 5",VISam5,10171.0,8.0,3364.0,0.11346875,29646.92922060039
10176,"Anteromedial visual area, layer 6a",VISam6a,10171.0,8.0,2755.0,0.068171875,40412.560165024064
10177,"Anteromedial visual area, layer 6b",VISam6b,10171.0,8.0,527.0,0.0123125,42802.03045685279
10178,Lateral visual area,VISl,10157.0,7.0,21813.0,0.612828125,35593.993013946616
10179,"Lateral visual area, layer 1",VISl1,10178.0,8.0,1855.0,0.09240625,20074.39972945553
10180,"Lateral visual area, layer 2/3",VISl2/3,10178.0,8.0,6376.0,0.150921875,42247.023501397656
10181,"Lateral visual area, layer 4",VISl4,10178.0,8.0,4510.0,0.089609375,50329.55536181342
10182,"Lateral visual area, layer 5",VISl5,10178.0,8.0,4886.0,0.15721875,31077.71814748559
10183,"Lateral visual area, layer 6a",VISl6a,10178.0,8.0,3686.0,0.10365625,35559.84323183599
10184,"Lateral visual area, layer 6b",VISl6b,10178.0,8.0,500.0,0.019015625,26294.16598192276
10185,Primary visual area,VISp,10157.0,7.0,117183.0,3.535171875,33147.75183314107
10186,"Primary visual area, layer 1",VISp1,10185.0,8.0,11346.0,0.631125,17977.42127153892
10187,"Primary visual area, layer 2/3",VISp2/3,10185.0,8.0,36740.0,1.000015625,36739.42594646959
10188,"Primary visual area, layer 4",VISp4,10185.0,8.0,25087.0,0.5121875,48980.10982306284
10189,"Primary visual area, layer 5",VISp5,10185.0,8.0,19467.0,0.77603125,25085.33000442959
10190,"Primary visual area, layer 6a",VISp6a,10185.0,8.0,21387.0,0.53453125,40010.75708857059
10191,"Primary visual area, layer 6b",VISp6b,10185.0,8.0,3156.0,0.08128125,38828.14302191465
10192,Posterolateral visual area,VISpl,10157.0,7.0,5609.0,0.39575,14173.089071383449
10193,"Posterolateral visual area, layer 1",VISpl1,10192.0,8.0,542.0,0.094359375,5743.997350554728
10194,"Posterolateral visual area, layer 2/3",VISpl2/3,10192.0,8.0,1695.0,0.10425,16258.992805755395
10195,"Posterolateral visual area, layer 4",VISpl4,10192.0,8.0,568.0,0.017875,31776.22377622378
10196,"Posterolateral visual area, layer 5",VISpl5,10192.0,8.0,2069.0,0.121453125,17035.378875595008
10197,"Posterolateral visual area, layer 6a",VISpl6a,10192.0,8.0,697.0,0.05359375,13005.24781341108
10198,"Posterolateral visual area, layer 6b",VISpl6b,10192.0,8.0,38.0,0.00421875,9007.407407407409
10199,posteromedial visual area,VISpm,10157.0,7.0,22462.0,0.522546875,42985.61731902043
10200,"posteromedial visual area, layer 1",VISpm1,10199.0,8.0,2405.0,0.094328125,25496.10733808183
10201,"posteromedial visual area, layer 2/3",VISpm2/3,10199.0,8.0,6679.0,0.1465625,45571.00213219616
10202,"posteromedial visual area, layer 4",VISpm4,10199.0,8.0,3523.0,0.04925,71532.99492385787
10203,"posteromedial visual area, layer 5",VISpm5,10199.0,8.0,5634.0,0.143078125,39377.08856612428
10204,"posteromedial visual area, layer 6a",VISpm6a,10199.0,8.0,3571.0,0.075609375,47229.5928910932
10205,"posteromedial visual area, layer 6b",VISpm6b,10199.0,8.0,650.0,0.01371875,47380.41002277904
10206,Laterointermediate area,VISli,10157.0,7.0,6257.0,0.24634375,25399.467207915768
10207,"Laterointermediate area, layer 1",VISli1,10206.0,8.0,679.0,0.0373125,18197.654941373534
10208,"Laterointermediate area, layer 2/3",VISli2/3,10206.0,8.0,1850.0,0.0584375,31657.754010695186
10209,"Laterointermediate area, layer 4",VISli4,10206.0,8.0,893.0,0.028546875,31281.882868089764
10210,"Laterointermediate area, layer 5",VISli5,10206.0,8.0,1567.0,0.074296875,21091.06203995794
10211,"Laterointermediate area, layer 6a",VISli6a,10206.0,8.0,1097.0,0.03953125,27750.1976284585
10212,"Laterointermediate area, layer 6b",VISli6b,10206.0,8.0,171.0,0.00821875,20806.083650190118
10213,Postrhinal area,VISpor,10157.0,7.0,16631.0,0.64153125,25923.91251400458
10214,"Postrhinal area, layer 1",VISpor1,10213.0,8.0,2472.0,0.1253125,19726.683291770576
10215,"Postrhinal area, layer 2/3",VISpor2/3,10213.0,8.0,4807.0,0.18690625,25718.776124393917
10216,"Postrhinal area, layer 4",VISpor4,10213.0,8.0,1175.0,0.03025,38842.97520661157
10217,"Postrhinal area, layer 5",VISpor5,10213.0,8.0,5173.0,0.19259375,26859.646276164203
10218,"Postrhinal area, layer 6a",VISpor6a,10213.0,8.0,2725.0,0.09009375,30246.271245230662
10219,"Postrhinal area, layer 6b",VISpor6b,10213.0,8.0,279.0,0.016375,17038.167938931296
10220,Anterior cingulate area,ACA,10005.0,6.0,52199.0,2.78553125,18739.333834434638
10226,"Anterior cingulate area, dorsal part",ACAd,10220.0,7.0,26283.0,1.573359375,16705.020110233876
10227,"Anterior cingulate area, dorsal part, layer 1",ACAd1,10226.0,8.0,4062.0,0.306203125,13265.703934275654
10228,"Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3,10226.0,8.0,5257.0,0.30678125,17135.988591219313
10229,"Anterior cingulate area, dorsal part, layer 5",ACAd5,10226.0,8.0,11248.0,0.59771875,18818.215088618184
10230,"Anterior cingulate area, dorsal part, layer 6a",ACAd6a,10226.0,8.0,5535.0,0.3501875,15805.818311618776
10231,"Anterior cingulate area, dorsal part, layer 6b",ACAd6b,10226.0,8.0,181.0,0.01246875,14516.290726817042
10232,"Anterior cingulate area, ventral part",ACAv,10220.0,7.0,25916.0,1.212171875,21379.80639090476
10233,"Anterior cingulate area, ventral part, layer 1",ACAv1,10232.0,8.0,1830.0,0.239359375,7645.407663685619
10234,"Anterior cingulate area, ventral part, layer 2/3",ACAv2/3,10232.0,8.0,6911.0,0.261859375,26392.0281639716
10235,"Anterior cingulate area, ventral part, layer 5",ACAv5,10232.0,8.0,12639.0,0.49821875,25368.37483535094
10236,"Anterior cingulate area, ventral part, 6a",ACAv6a,10232.0,8.0,3954.0,0.181671875,21764.5136320633
10237,"Anterior cingulate area, ventral part, 6b",ACAv6b,10232.0,8.0,582.0,0.0310625,18736.4185110664
10238,Prelimbic area,PL,10005.0,6.0,22960.0,1.20953125,18982.56039271412
10239,"Prelimbic area, layer 1",PL1,10238.0,7.0,3059.0,0.26446875,11566.583953680729
10241,"Prelimbic area, layer 2/3",PL2/3,10238.0,7.0,4376.0,0.211390625,20701.01263951512
10242,"Prelimbic area, layer 5",PL5,10238.0,7.0,11287.0,0.490953125,22989.974857579327
10243,"Prelimbic area, layer 6a",PL6a,10238.0,7.0,4150.0,0.232,17887.931034482757
10244,"Prelimbic area, layer 6b",PL6b,10238.0,7.0,88.0,0.01071875,8209.912536443147
10245,Infralimbic area,ILA,10005.0,6.0,6840.0,0.423375,16155.890168290523
10246,"Infralimbic area, layer 1",ILA1,10245.0,7.0,298.0,0.077,3870.12987012987
10248,"Infralimbic area, layer 2/3",ILA2/3,10245.0,7.0,953.0,0.071515625,13325.759230937296
10249,"Infralimbic area, layer 5",ILA5,10245.0,7.0,3384.0,0.166921875,20272.95703454086
10250,"Infralimbic area, layer 6a",ILA6a,10245.0,7.0,2177.0,0.102484375,21242.262540021344
10251,"Infralimbic area, layer 6b",ILA6b,10245.0,7.0,28.0,0.005453125,5134.670487106017
10252,Orbital area,ORB,10005.0,6.0,87156.0,2.954953125,29494.884119354687
10258,"Orbital area, lateral part",ORBl,10252.0,7.0,41181.0,1.363578125,30200.689821127777
10259,"Orbital area, lateral part, layer 1",ORBl1,10258.0,8.0,2907.0,0.187265625,15523.40425531915
10260,"Orbital area, lateral part, layer 2/3",ORBl2/3,10258.0,8.0,11100.0,0.310640625,35732.60902369096
10261,"Orbital area, lateral part, layer 5",ORBl5,10258.0,8.0,21826.0,0.60409375,36130.153639232325
10262,"Orbital area, lateral part, layer 6a",ORBl6a,10258.0,8.0,5203.0,0.23884375,21784.116184744213
10263,"Orbital area, lateral part, layer 6b",ORBl6b,10258.0,8.0,145.0,0.022734375,6378.006872852234
10264,"Orbital area, medial part",ORBm,10252.0,7.0,17093.0,0.703078125,24311.66522212592
10265,"Orbital area, medial part, layer 1",ORBm1,10264.0,8.0,3972.0,0.21559375,18423.539643426582
10267,"Orbital area, medial part, layer 2/3",ORBm2/3,10264.0,8.0,5346.0,0.15665625,34125.67324955117
10268,"Orbital area, medial part, layer 5",ORBm5,10264.0,8.0,6370.0,0.2356875,27027.31370989128
10269,"Orbital area, medial part, layer 6a",ORBm6a,10264.0,8.0,1397.0,0.09321875,14986.255447536038
10270,"Orbital area, medial part, layer 6b",ORBm6b,10264.0,8.0,8.0,0.001921875,4162.6016260162605
10272,"Orbital area, ventrolateral part",ORBvl,10252.0,7.0,28882.0,0.888296875,32513.90476860565
10273,"Orbital area, ventrolateral part, layer 1",ORBvl1,10272.0,8.0,4281.0,0.193109375,22168.78388219112
10274,"Orbital area, ventrolateral part, layer 2/3",ORBvl2/3,10272.0,8.0,11316.0,0.2616875,43242.41700501552
10275,"Orbital area, ventrolateral part, layer 5",ORBvl5,10272.0,8.0,10986.0,0.30940625,35506.71649328351
10276,"Orbital area, ventrolateral part, layer 6a",ORBvl6a,10272.0,8.0,2256.0,0.11915625,18933.123524783638
10277,"Orbital area, ventrolateral part, layer 6b",ORBvl6b,10272.0,8.0,43.0,0.0049375,8708.860759493671
10278,Agranular insular area,AI,10005.0,6.0,79599.0,3.947640625,20163.68954557509
10279,"Agranular insular area, dorsal part",AId,10278.0,7.0,35684.0,1.8626875,19157.266047042245
10280,"Agranular insular area, dorsal part, layer 1",AId1,10279.0,8.0,1827.0,0.230171875,7937.54667028715
10281,"Agranular insular area, dorsal part, layer 2/3",AId2/3,10279.0,8.0,7834.0,0.46253125,16937.23397067766
10282,"Agranular insular area, dorsal part, layer 5",AId5,10279.0,8.0,17520.0,0.75565625,23185.14536206112
10283,"Agranular insular area, dorsal part, layer 6a",AId6a,10279.0,8.0,8344.0,0.3905625,21364.058249319893
10284,"Agranular insular area, dorsal part, layer 6b",AId6b,10279.0,8.0,159.0,0.023765625,6690.335305719922
10285,"Agranular insular area, posterior part",AIp,10278.0,7.0,28928.0,1.217875,23752.848198706764
10286,"Agranular insular area, posterior part, layer 1",AIp1,10285.0,8.0,4666.0,0.211859375,22024.043071022938
10287,"Agranular insular area, posterior part, layer 2/3",AIp2/3,10285.0,8.0,11212.0,0.401546875,27922.0203120744
10288,"Agranular insular area, posterior part, layer 5",AIp5,10285.0,8.0,8944.0,0.376234375,23772.415797998256
10289,"Agranular insular area, posterior part, layer 6a",AIp6a,10285.0,8.0,3946.0,0.217828125,18115.19977046123
10290,"Agranular insular area, posterior part, layer 6b",AIp6b,10285.0,8.0,160.0,0.01040625,15375.375375375375
10291,"Agranular insular area, ventral part",AIv,10278.0,7.0,14987.0,0.867078125,17284.48633160939
10292,"Agranular insular area, ventral part, layer 1",AIv1,10291.0,8.0,1478.0,0.12509375,11815.138646015488
10293,"Agranular insular area, ventral part, layer 2/3",AIv2/3,10291.0,8.0,4632.0,0.2971875,15586.119873817035
10294,"Agranular insular area, ventral part, layer 5",AIv5,10291.0,8.0,7626.0,0.359796875,21195.292482737656
10295,"Agranular insular area, ventral part, layer 6a",AIv6a,10291.0,8.0,1242.0,0.08346875,14879.82029202546
10296,"Agranular insular area, ventral part, layer 6b",AIv6b,10291.0,8.0,9.0,0.00153125,5877.551020408163
10297,Retrosplenial area,RSP,10005.0,6.0,103264.0,5.25715625,19642.558655166467
10298,"Retrosplenial area, lateral agranular part",RSPagl,10297.0,7.0,29039.0,1.1773125,24665.498752455274
10299,"Retrosplenial area, lateral agranular part, layer 1",RSPagl1,10298.0,8.0,6011.0,0.252921875,23766.23216161117
10300,"Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3,10298.0,8.0,9143.0,0.33521875,27274.727323576026
10301,"Retrosplenial area, lateral agranular part, layer 5",RSPagl5,10298.0,8.0,8247.0,0.366015625,22531.824973319104
10302,"Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a,10298.0,8.0,5076.0,0.205265625,24728.933546471795
10303,"Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b,10298.0,8.0,562.0,0.017890625,31413.100436681223
10325,"Retrosplenial area, dorsal part",RSPd,10297.0,7.0,40173.0,1.896390625,21183.926702864817
10326,"Retrosplenial area, dorsal part, layer 1",RSPd1,10325.0,8.0,5917.0,0.412265625,14352.39719537616
10327,"Retrosplenial area, dorsal part, layer 2/3",RSPd2/3,10325.0,8.0,15812.0,0.486953125,32471.29793037061
10329,"Retrosplenial area, dorsal part, layer 5",RSPd5,10325.0,8.0,10959.0,0.601875,18208.09968847352
10330,"Retrosplenial area, dorsal part, layer 6a",RSPd6a,10325.0,8.0,7153.0,0.379296875,18858.57878475798
10331,"Retrosplenial area, dorsal part, layer 6b",RSPd6b,10325.0,8.0,332.0,0.016,20750.0
10332,"Retrosplenial area, ventral part",RSPv,10297.0,7.0,34052.0,2.183453125,15595.480209816733
10333,"Retrosplenial area, ventral part, layer 1",RSPv1,10332.0,8.0,8606.0,0.48365625,17793.629256315824
